Make,Model,Year,Fuel_Type,Transmission,Color,Price,Mileage
Nissan,Altima,2005.0,Hybrid,Manual,Grey,41183.25799289907,181326.0
Ford,Fusion,2005.0,,CVT,Red,,79324.0
Chevrolet,Impala,2009.0,Gasoline,Automatic,Grey,,
Tesla,,2005.0,Hybrid,Automatic,,,32294.0
Tesla,Model 3,2024.0,Electric,Manual,White,10185.335560923992,
Chevrolet,Malibu,2003.0,Diesel,Manual,Red,36405.61967205119,141503.0
Chevrolet,Impala,,Hybrid,CVT,White,16916.003335454596,186444.0
BMW,,2003.0,Electric,Manual,Black,24822.928250720965,70366.0
Nissan,Sentra,2013.0,Diesel,Automatic,,31336.82638262721,183999.0
Chevrolet,Malibu,2011.0,Gasoline,Automatic,White,21576.282552441357,9304.0
Toyota,RAV4,2006.0,Diesel,,White,18627.50783955412,59486.0
Nissan,Rogue,2019.0,Hybrid,Automatic,Black,,65552.0
Chevrolet,Malibu,,Electric,CVT,Blue,,50697.0
Honda,Accord,2007.0,Gasoline,Manual,Grey,36549.026009688314,
Tesla,Model S,2018.0,Gasoline,Automatic,Silver,27686.604052408686,6259.0
Ford,Focus,,,Manual,Grey,38197.49626488094,119746.0
Nissan,,2009.0,Hybrid,CVT,Blue,32417.810224383567,47419.0
Honda,CR-V,2010.0,Gasoline,Manual,Silver,27411.37757033969,102092.0
Nissan,Sentra,2010.0,Hybrid,CVT,Black,26505.681043682842,72656.0
Nissan,Sentra,2002.0,Electric,Automatic,,19575.383034727234,136774.0
Tesla,Model S,2016.0,Electric,Manual,White,32804.06542682579,103182.0
Nissan,Altima,2004.0,Hybrid,Manual,White,40589.26825282395,111395.0
Ford,Fusion,2003.0,Electric,CVT,Silver,38147.31565827264,170314.0
Ford,Escape,2011.0,Diesel,Automatic,Red,,124983.0
,Model S,2022.0,Diesel,Manual,White,27481.605457651876,102281.0
,,2016.0,Electric,Automatic,Red,21340.24245953367,159965.0
,Sentra,2024.0,Hybrid,Manual,,29194.66036192466,36660.0
Tesla,Model 3,2014.0,Gasoline,,White,42042.58468561841,89244.0
Ford,,2019.0,Diesel,CVT,Grey,24900.478092790374,131183.0
Toyota,RAV4,2002.0,,Automatic,Blue,17518.430454746005,115370.0
Ford,Focus,2022.0,Hybrid,Manual,Grey,45266.48592539696,87346.0
BMW,X5,2019.0,Hybrid,Automatic,Grey,44940.7080562309,172192.0
Tesla,Model 3,2018.0,,,Red,29209.837959724795,140820.0
Toyota,RAV4,2015.0,Hybrid,Automatic,Blue,,23424.0
Nissan,,2023.0,Gasoline,CVT,White,37854.79093632005,182997.0
Honda,Civic,2010.0,Diesel,CVT,Black,30291.427654257157,89119.0
Toyota,RAV4,2015.0,Diesel,Automatic,Black,36790.78775591082,194838.0
Toyota,RAV4,2006.0,Gasoline,Manual,Grey,1801.6580499233023,138241.0
Toyota,Camry,,,,Grey,28555.61921660105,86940.0
Nissan,Rogue,2004.0,Diesel,,Silver,34494.568464159434,196339.0
Ford,Fusion,2010.0,Electric,,Black,26836.615730038004,32419.0
Nissan,Altima,2017.0,Diesel,CVT,Silver,21539.340750125346,
Ford,Focus,2006.0,Gasoline,Manual,Blue,35692.36271595085,10467.0
Toyota,Camry,2012.0,Electric,Automatic,White,33360.587557596686,181718.0
Ford,Escape,2017.0,Hybrid,Automatic,Black,30893.93109755694,34169.0
BMW,320i,2009.0,Electric,Automatic,Blue,24532.226789800963,16829.0
Ford,Focus,2011.0,Hybrid,CVT,White,,117419.0
BMW,320i,2022.0,Electric,Automatic,Blue,34050.13351292355,161545.0
,X3,2009.0,Diesel,CVT,Grey,27930.67340698477,18179.0
Toyota,Camry,2010.0,Gasoline,Manual,White,22771.79551218362,26219.0
Nissan,Altima,2018.0,Hybrid,CVT,Black,49327.90747177524,
Toyota,RAV4,2002.0,Electric,CVT,Grey,31308.66149615802,102454.0
Chevrolet,Equinox,2004.0,Gasoline,CVT,Silver,29376.211710490355,3712.0
Chevrolet,Impala,2007.0,Electric,Manual,White,,94067.0
,X5,2006.0,Electric,Manual,Grey,32468.39410062971,185682.0
Honda,Civic,2011.0,Electric,CVT,Blue,9607.700714948285,5315.0
BMW,320i,2003.0,,CVT,Red,34541.35238343124,79030.0
Toyota,Camry,2007.0,Diesel,Automatic,White,30483.056418239565,63910.0
Ford,Focus,2019.0,Hybrid,Automatic,Silver,29034.834129415714,55919.0
Honda,,2000.0,Electric,Manual,Grey,39126.33267555016,135204.0
Ford,Fusion,2012.0,Gasoline,Automatic,Red,,151623.0
Nissan,Altima,2013.0,Hybrid,Manual,White,32054.333151353843,68206.0
Nissan,Rogue,2006.0,Electric,CVT,,20740.188574821826,159964.0
Tesla,Model X,2005.0,,Manual,Black,20633.97650632738,75577.0
Toyota,Corolla,2019.0,,Automatic,Blue,,158187.0
Tesla,Model S,2018.0,Hybrid,,Black,24158.96453547458,157110.0
Ford,Fusion,2013.0,,Automatic,Silver,31866.704768499425,
Tesla,Model 3,2010.0,,Automatic,White,27066.32720810368,82910.0
Tesla,Model S,2016.0,Gasoline,CVT,Black,23659.258621462686,163878.0
Tesla,Model X,2008.0,Hybrid,Automatic,Black,29134.727788418793,148731.0
Ford,Escape,2014.0,Hybrid,Automatic,Grey,26130.142579881904,16312.0
Chevrolet,Equinox,2011.0,Diesel,Manual,Red,33126.5479694253,1436.0
Chevrolet,Equinox,,Diesel,Manual,Grey,31832.873453978857,177058.0
Honda,Accord,,Hybrid,CVT,Blue,34254.351366431416,102555.0
Tesla,Model X,2013.0,,Automatic,Silver,26724.3890756308,76126.0
Tesla,Model S,2024.0,Electric,Manual,Grey,30011.1988152259,117922.0
Toyota,Camry,2018.0,Gasoline,Manual,Grey,17735.54354534528,
Tesla,Model S,2008.0,Gasoline,Automatic,Red,30482.829049205437,4158.0
Honda,Accord,2015.0,Electric,Manual,White,30593.420120693812,136615.0
Honda,Civic,2005.0,Gasoline,Manual,Red,38432.350809795054,112284.0
BMW,X5,2009.0,Electric,Automatic,Grey,29456.45464088312,43888.0
Ford,Fusion,2008.0,Hybrid,Manual,Grey,31400.34867624915,30276.0
Nissan,Rogue,,Diesel,Automatic,Silver,32044.751357395606,112529.0
Ford,,,Hybrid,Automatic,Red,32566.69184568259,124713.0
Chevrolet,,2019.0,Hybrid,CVT,Red,27583.631626784954,167606.0
Nissan,Rogue,2019.0,Gasoline,CVT,Grey,26868.40450309059,31668.0
Chevrolet,Equinox,2019.0,Diesel,Automatic,Grey,38287.47901353311,16490.0
Toyota,,2015.0,Diesel,Automatic,Black,27168.51638580131,166266.0
Toyota,RAV4,2024.0,Diesel,Manual,White,26394.175788715474,44104.0
BMW,X3,2020.0,Hybrid,Manual,Grey,38999.851634609586,5316.0
Ford,Escape,2012.0,Diesel,Automatic,Silver,31736.74777073173,63165.0
Ford,Fusion,2013.0,Diesel,CVT,Grey,31865.134495322443,142552.0
Ford,Focus,2001.0,Electric,Automatic,Grey,20814.690294404616,137638.0
Toyota,Camry,2015.0,Diesel,,Grey,25521.04311536076,85311.0
,Rogue,2023.0,Gasoline,Automatic,Grey,23636.030092659246,150495.0
Nissan,Altima,2004.0,,Manual,Grey,17910.059986439035,90710.0
Honda,,2008.0,Diesel,Automatic,Silver,17180.802005980528,31139.0
Tesla,Model S,2016.0,Hybrid,Automatic,,32937.73512007855,193175.0
Toyota,,2017.0,Hybrid,CVT,White,13957.583297896965,145807.0
Tesla,Model 3,2020.0,Diesel,CVT,Silver,28526.153141803734,59919.0
,320i,2001.0,Diesel,CVT,Red,,29696.0
BMW,X3,2022.0,Diesel,CVT,White,,134845.0
Honda,Accord,2022.0,,Manual,Grey,,
Chevrolet,Equinox,2012.0,Diesel,Automatic,Red,,86491.0
Honda,,2000.0,Electric,,Silver,,151583.0
Toyota,Corolla,2006.0,Diesel,Automatic,Black,26563.327280576243,10119.0
Tesla,Model S,2003.0,Diesel,Automatic,Blue,28064.681773334516,130775.0
Chevrolet,Malibu,2003.0,Diesel,Automatic,White,39558.263582046144,34889.0
Toyota,Corolla,2019.0,Electric,Manual,Red,,80291.0
Honda,CR-V,2005.0,Gasoline,Automatic,Red,24376.178079688612,66008.0
Chevrolet,Impala,2014.0,Gasoline,CVT,White,37894.104830510616,152015.0
Nissan,Altima,2010.0,Gasoline,CVT,Blue,16177.973203142432,38785.0
Toyota,,2007.0,Electric,Manual,,26947.956215148115,192796.0
Ford,Escape,2007.0,Hybrid,,Black,41318.33226555819,119006.0
Honda,Civic,2021.0,Hybrid,Automatic,Silver,28746.018597617127,189672.0
,,2005.0,,Automatic,White,20569.17564192517,154510.0
Ford,Escape,2000.0,Electric,Manual,Red,,86843.0
,Malibu,2009.0,,CVT,White,13209.721408210808,11002.0
Honda,,2020.0,Gasoline,Automatic,Red,29483.175177067566,6563.0
BMW,X3,2007.0,Gasoline,CVT,Blue,28787.799386535782,5840.0
BMW,X3,2007.0,Electric,CVT,Black,23248.79829094753,4352.0
Tesla,Model S,2009.0,Electric,CVT,Grey,,
Ford,Focus,2003.0,Electric,CVT,White,,7504.0
Toyota,Camry,2010.0,Diesel,Automatic,White,22259.957577507197,187650.0
Chevrolet,Equinox,2021.0,Electric,CVT,Black,18793.023532003208,103841.0
Honda,CR-V,2011.0,Hybrid,CVT,Blue,31356.533336118242,183257.0
Chevrolet,,2020.0,Diesel,Manual,White,34733.58531963641,8724.0
Honda,Accord,2018.0,Diesel,CVT,Grey,,136156.0
Honda,Accord,2018.0,Diesel,Manual,,28671.930821183796,125099.0
BMW,320i,2022.0,Diesel,Manual,Black,,78872.0
Chevrolet,Malibu,2016.0,Diesel,CVT,,29100.2765334953,2596.0
Honda,Civic,2020.0,Gasoline,CVT,Black,23188.523191742668,17167.0
Ford,Escape,2014.0,Diesel,Automatic,Red,35285.84225070937,80520.0
,Corolla,2020.0,Electric,,Red,26894.069139145417,58326.0
BMW,X3,2019.0,Hybrid,,Grey,26695.773495450794,24022.0
Toyota,,2024.0,Electric,CVT,Black,14729.48851143155,84458.0
,320i,,Hybrid,Automatic,Silver,30385.822609486364,
Honda,CR-V,2008.0,Gasoline,CVT,Silver,33511.919098022365,110704.0
Tesla,Model 3,,Electric,Automatic,White,30275.22493673429,198230.0
Honda,Civic,2000.0,Electric,Manual,Red,,38286.0
Tesla,Model 3,2023.0,Hybrid,,Grey,21830.550428695038,127441.0
Honda,Civic,2007.0,Diesel,Manual,Red,18410.985106783046,97079.0
,320i,2005.0,Gasoline,CVT,Silver,39973.45773903807,23395.0
Tesla,,2018.0,Hybrid,CVT,Black,17433.14662781929,104162.0
,,2022.0,Hybrid,CVT,White,32647.28062292151,129647.0
Ford,Escape,,Diesel,Automatic,Black,24657.830356452905,120650.0
BMW,X3,,Hybrid,CVT,Grey,,
Honda,Accord,2009.0,Electric,Manual,Silver,20138.41001696691,67009.0
,Civic,,Electric,CVT,Grey,22004.712278359548,18371.0
Ford,Focus,,Gasoline,CVT,White,36318.66552926355,105977.0
Ford,Focus,2022.0,Gasoline,,Grey,29848.559227696755,14281.0
Ford,Escape,2017.0,Gasoline,,White,38423.82709951262,199859.0
,Rogue,,Electric,Manual,Black,,107508.0
Nissan,Sentra,2018.0,Diesel,Manual,Black,41202.8231925415,66846.0
,Camry,2000.0,Electric,Manual,Black,17694.30351502019,114186.0
Tesla,,2017.0,Diesel,Manual,,,4257.0
Honda,Accord,2017.0,Diesel,CVT,White,10540.290875659932,144084.0
Chevrolet,Malibu,2023.0,Hybrid,CVT,Silver,29302.076116262335,33236.0
Ford,Fusion,2018.0,Electric,,Grey,34568.25985829127,74264.0
Tesla,Model 3,,Diesel,CVT,Red,27280.88857087377,17335.0
Toyota,Camry,2016.0,Electric,Manual,,29446.269357153553,87995.0
Honda,Civic,,,CVT,Red,35748.20034006526,40658.0
Nissan,Altima,2015.0,Hybrid,Automatic,Grey,17440.28933542311,198579.0
Nissan,Altima,,Hybrid,Automatic,Red,36075.01585664321,111872.0
Honda,CR-V,,Diesel,CVT,Blue,32545.225219246528,
,RAV4,2010.0,Gasoline,Automatic,White,,
BMW,X5,2024.0,Diesel,CVT,Grey,41546.579907673,135008.0
Nissan,Sentra,2010.0,Hybrid,Manual,Red,26792.91451803005,31174.0
Chevrolet,Equinox,2018.0,,Automatic,White,25380.895140577642,185409.0
Nissan,Altima,2009.0,Gasoline,Automatic,White,28138.977534093094,124296.0
Chevrolet,Impala,2000.0,Hybrid,,Grey,23999.730079857563,181996.0
BMW,320i,2003.0,Gasoline,Automatic,Blue,30243.714035903376,159914.0
BMW,X3,2010.0,Gasoline,,Blue,26823.42499956915,74319.0
Ford,Escape,2020.0,Electric,CVT,,18308.979229365617,11170.0
Ford,Fusion,,,CVT,Grey,24301.484010091684,
Nissan,Sentra,2015.0,Electric,Automatic,Silver,24674.884178313358,26862.0
BMW,X3,2008.0,Gasoline,Automatic,Silver,24446.805144846552,130223.0
Toyota,,2001.0,,CVT,Red,,3956.0
Chevrolet,Equinox,2014.0,Electric,Automatic,White,33159.35534018235,2365.0
Tesla,,,Electric,Automatic,Silver,36351.29959101874,72204.0
Honda,CR-V,2003.0,Hybrid,Automatic,Blue,42937.78942348512,69211.0
Nissan,Sentra,2009.0,Gasoline,,,33710.285010376676,
Toyota,RAV4,2012.0,,CVT,Black,36226.21029259729,109459.0
Toyota,RAV4,2014.0,Gasoline,Manual,Silver,,77755.0
Honda,Accord,2002.0,Gasoline,CVT,Red,21213.692660783054,6472.0
Tesla,Model S,2023.0,Diesel,CVT,White,35168.469891022534,153452.0
Tesla,Model 3,2006.0,Hybrid,Manual,White,33368.51194090515,
,Model 3,,Electric,Automatic,Blue,,
Chevrolet,Impala,2007.0,Electric,,,,80799.0
Chevrolet,Impala,,Hybrid,Automatic,Silver,46438.02139805903,16238.0
Honda,Civic,2016.0,Hybrid,CVT,Red,31492.457891828395,52092.0
BMW,X5,2024.0,Electric,Automatic,Silver,26275.988684902168,174224.0
BMW,X3,,Diesel,Automatic,Blue,26521.091778705406,186029.0
Chevrolet,Equinox,2019.0,Gasoline,Manual,Grey,21763.602121663876,28887.0
Nissan,Altima,2015.0,Diesel,Manual,White,31342.346133795312,71442.0
Toyota,RAV4,2007.0,Electric,Manual,,36816.87232904407,192346.0
Toyota,Camry,2006.0,Diesel,,Silver,26356.570526936404,189249.0
Ford,Fusion,2017.0,Diesel,Manual,Silver,25249.1727392184,43724.0
,Malibu,2004.0,,Automatic,Blue,19158.613891910074,
Tesla,,2000.0,Electric,CVT,Red,32714.35703047895,100271.0
Ford,,2006.0,Diesel,Manual,Black,,195237.0
BMW,X5,2012.0,Electric,,,28292.092476914353,104922.0
Ford,Fusion,2003.0,Electric,CVT,Red,40580.19240315671,186964.0
BMW,X3,2001.0,Diesel,Automatic,Red,27677.168911450706,192268.0
Ford,,2004.0,Electric,Manual,Grey,22711.997844212085,
,Malibu,2011.0,Gasoline,Manual,Grey,20473.430674597897,30694.0
BMW,X3,,Electric,Automatic,Red,28249.56289043661,147997.0
Honda,CR-V,2008.0,Gasoline,CVT,Grey,32195.323695371062,6033.0
Ford,Fusion,,Hybrid,Manual,Black,33731.26176476042,20998.0
BMW,320i,2005.0,Electric,Manual,Silver,35278.35877737071,61248.0
Ford,Escape,2003.0,Gasoline,,,26389.07630903108,97031.0
Nissan,Altima,2003.0,Hybrid,Manual,Silver,35194.8159968876,112713.0
Honda,Accord,2012.0,Gasoline,Manual,Red,36966.93795481385,38734.0
Chevrolet,Malibu,2021.0,Diesel,Manual,Black,31687.131333293648,62072.0
Chevrolet,Malibu,2020.0,,CVT,,,48415.0
Toyota,Camry,2000.0,Hybrid,Automatic,Red,,124716.0
Toyota,Corolla,2001.0,Gasoline,Manual,Black,32855.668843109495,32780.0
BMW,320i,2012.0,,Automatic,,41592.55294189996,188951.0
BMW,320i,2011.0,Hybrid,Manual,Silver,,179269.0
Nissan,Sentra,2002.0,Electric,Manual,Grey,33619.002823658884,7485.0
Honda,CR-V,2017.0,Electric,Manual,Black,32215.680952505714,91005.0
Chevrolet,Malibu,,Gasoline,Automatic,Blue,31392.875170267234,199820.0
Nissan,Altima,2019.0,Electric,Manual,White,31333.588124428312,177411.0
Nissan,Sentra,2016.0,Electric,Automatic,Grey,30230.89492632222,147159.0
Nissan,Sentra,2007.0,Hybrid,Manual,Silver,30342.219974908978,145949.0
Ford,Escape,2019.0,Hybrid,Automatic,Grey,28726.350208671007,155795.0
Nissan,Altima,2013.0,Gasoline,CVT,Silver,18891.61280616962,121401.0
Toyota,Camry,2015.0,Gasoline,Automatic,Black,10401.023397632238,151527.0
Tesla,,2023.0,Hybrid,CVT,Red,24898.39033295773,68531.0
Toyota,Camry,2022.0,Hybrid,Manual,White,26824.795827939324,39097.0
Toyota,RAV4,,Hybrid,Manual,,22247.309587207274,56790.0
Tesla,Model 3,2005.0,Diesel,Automatic,Blue,29416.291725294555,65696.0
Tesla,Model X,2010.0,Hybrid,Manual,Red,,69109.0
Honda,Civic,2009.0,,Manual,Grey,22307.074537690445,191593.0
BMW,X5,2023.0,Diesel,CVT,Blue,42320.44430548475,153038.0
Chevrolet,Malibu,2019.0,Gasoline,CVT,Silver,22802.52505083417,
Ford,Focus,2007.0,Hybrid,CVT,Silver,29983.214126443643,85140.0
,Equinox,2024.0,Electric,Automatic,Red,21994.245502796257,158907.0
Tesla,Model X,2016.0,Electric,Automatic,Grey,19692.940833339526,183786.0
Toyota,Corolla,2007.0,,Automatic,Black,9006.061148280187,198107.0
Chevrolet,Malibu,2000.0,Diesel,Manual,Silver,34228.75324239548,163818.0
Toyota,Corolla,2010.0,Electric,Automatic,Blue,37005.49580005822,81673.0
BMW,X3,2009.0,Hybrid,Manual,Red,23126.503396557542,
,Model X,2013.0,Gasoline,CVT,,30454.98748422549,42278.0
Ford,Focus,,Hybrid,,Grey,23350.31540886556,98679.0
Honda,Civic,2006.0,Hybrid,CVT,Red,35625.04270952761,179357.0
Toyota,Camry,2010.0,Hybrid,Manual,Silver,38126.571534790375,6218.0
,Escape,2018.0,Electric,Automatic,Red,28057.408536843355,124283.0
Toyota,Camry,,Diesel,Manual,Silver,32034.788897146584,78609.0
,RAV4,2018.0,,Automatic,Black,36746.97294251705,142298.0
BMW,X5,2024.0,Electric,CVT,Blue,30660.73959637735,117462.0
Tesla,Model X,2020.0,Electric,Automatic,Red,25547.80997114055,109345.0
Tesla,Model 3,2004.0,,,Black,36683.37889693125,188349.0
Nissan,Sentra,2004.0,Hybrid,Automatic,Red,38410.60521822692,190685.0
Honda,Accord,2008.0,Electric,CVT,Red,35364.274379184244,162352.0
BMW,X3,2015.0,Diesel,,Grey,27049.866563828455,187213.0
Chevrolet,Malibu,2011.0,Electric,Automatic,Black,29785.64436291695,26583.0
Tesla,Model 3,2023.0,Electric,CVT,Silver,26991.65046552803,94242.0
Tesla,Model X,2021.0,Hybrid,CVT,Black,35657.04857109294,163223.0
Honda,Accord,2012.0,Diesel,CVT,,,131590.0
Nissan,Sentra,2015.0,,CVT,White,14620.803820374367,102489.0
Tesla,Model 3,2006.0,,Manual,Black,22355.879313678495,173420.0
Ford,Escape,2022.0,Gasoline,Manual,White,29737.938746560256,76757.0
Ford,Escape,,Gasoline,CVT,Silver,23195.050804708007,24395.0
Tesla,Model S,2015.0,Gasoline,CVT,Grey,27302.25873020003,131572.0
,X3,2024.0,Electric,CVT,Black,26155.649221899297,124541.0
Nissan,Rogue,2024.0,Hybrid,CVT,,20817.095449815344,96171.0
Ford,Focus,2017.0,Diesel,Manual,,23304.20019542887,120423.0
Toyota,RAV4,2007.0,Electric,CVT,Blue,36622.396540963426,151619.0
Nissan,Altima,2004.0,Hybrid,Manual,White,,
Nissan,Sentra,2016.0,,CVT,Red,32191.266211554946,
Honda,Accord,2024.0,Gasoline,CVT,Blue,30861.338177083147,104222.0
Nissan,Sentra,2008.0,Electric,CVT,Black,26516.460451077404,198842.0
Nissan,Sentra,2001.0,Hybrid,,,,104639.0
Nissan,Rogue,2012.0,Electric,Manual,Silver,31698.432574494112,154731.0
BMW,320i,2005.0,Gasoline,Automatic,Black,,104663.0
Honda,CR-V,2002.0,Electric,Automatic,White,36470.65943964515,68464.0
Tesla,Model 3,2011.0,Gasoline,,Grey,23774.471286530723,105921.0
Tesla,Model S,2013.0,Gasoline,Manual,White,27643.12034400093,37739.0
BMW,X3,2006.0,Diesel,CVT,Red,36919.63620415161,127937.0
Honda,Accord,2013.0,Electric,CVT,Blue,36201.289730318356,152220.0
Tesla,Model 3,2018.0,Diesel,Manual,Red,29219.930792064788,31828.0
Chevrolet,Equinox,2011.0,,CVT,Grey,24803.890439624312,94279.0
Tesla,,2017.0,Hybrid,CVT,Black,26736.433429483353,94430.0
Tesla,Model 3,2021.0,Gasoline,CVT,Grey,22708.783365425064,17748.0
BMW,320i,2010.0,Hybrid,Automatic,Silver,30596.846599174205,88636.0
Chevrolet,,2009.0,Gasoline,Manual,Red,18108.28465600538,191432.0
Chevrolet,Malibu,2003.0,Diesel,,Grey,34732.62428991371,10246.0
Nissan,Sentra,2021.0,Hybrid,CVT,Red,36727.54824516801,14860.0
,Sentra,,Electric,Automatic,Black,33681.17588907485,17013.0
,Fusion,2024.0,Hybrid,Manual,Silver,27137.766784400916,76955.0
BMW,X3,2008.0,Gasoline,CVT,,35550.94248078933,40565.0
Toyota,RAV4,2006.0,Gasoline,Manual,Silver,32397.907394376536,79552.0
Honda,Civic,2001.0,Diesel,Automatic,Black,35227.03921093802,38233.0
Nissan,Sentra,2002.0,Hybrid,Manual,Blue,,173806.0
Honda,CR-V,2014.0,Diesel,Automatic,Red,30392.795765456765,81257.0
Nissan,Rogue,2015.0,Electric,CVT,White,28891.37801193172,1010.0
,X5,,Diesel,Automatic,Silver,38031.8470753094,130560.0
Nissan,Rogue,2004.0,Diesel,CVT,Silver,35646.362484002035,69393.0
Honda,Civic,2010.0,Diesel,Manual,,27500.13754118997,157743.0
,Malibu,2021.0,,,Silver,34026.05601918678,97686.0
,Altima,2000.0,,Automatic,Red,20628.263160569964,175210.0
BMW,X5,2022.0,Diesel,CVT,Grey,39123.34487623113,107535.0
,Accord,2022.0,Diesel,Manual,Blue,22405.691768892593,189300.0
BMW,X5,2003.0,,Automatic,Blue,29598.109685108546,94978.0
Ford,Focus,,Gasoline,Automatic,Red,33149.91558915604,44557.0
Chevrolet,Impala,2001.0,Diesel,Automatic,White,33092.66976814461,65994.0
,Camry,2022.0,Hybrid,Manual,Black,41821.29395806034,114005.0
Ford,Fusion,2014.0,Electric,Manual,Blue,30185.15822914244,42967.0
Nissan,Rogue,2017.0,Diesel,,Blue,15276.203175890063,78763.0
Toyota,RAV4,2020.0,Diesel,CVT,Grey,37827.85014957098,
Toyota,Camry,2015.0,Electric,CVT,White,30911.75615784487,
Chevrolet,Equinox,2005.0,,CVT,,35155.075785601235,168150.0
Tesla,Model S,2009.0,Gasoline,Manual,Black,35846.12288154024,54918.0
Tesla,,2011.0,Diesel,Automatic,Grey,18809.23487140977,194399.0
Toyota,Camry,2023.0,Hybrid,Manual,Red,39714.05304502233,102605.0
BMW,320i,2014.0,,Manual,White,26398.391744007004,121315.0
Toyota,Corolla,2012.0,Electric,CVT,Blue,32016.38089800744,167248.0
Ford,Fusion,2004.0,Electric,Manual,White,26260.514732443695,184081.0
BMW,X3,2019.0,Gasoline,CVT,Black,24277.944875009136,154470.0
BMW,X5,2015.0,Gasoline,,Red,32166.578693544474,162605.0
Tesla,Model 3,2016.0,Hybrid,Automatic,Silver,33816.19182350944,107437.0
Nissan,Rogue,2024.0,Electric,CVT,,27991.758609563665,172825.0
Tesla,Model X,2023.0,Electric,CVT,Blue,39920.27414991734,87829.0
Nissan,Altima,2005.0,Diesel,Automatic,Red,43860.30143828137,86066.0
,Model S,2017.0,Gasoline,Manual,Grey,,159402.0
Nissan,Rogue,2020.0,Electric,,Silver,26972.2242450157,152401.0
Nissan,Altima,2016.0,Hybrid,CVT,Blue,36218.61776294657,122668.0
Ford,Fusion,2001.0,Diesel,CVT,Red,21680.485601496246,
BMW,X3,,,CVT,Blue,27986.605791024267,66786.0
Honda,Civic,2012.0,Electric,Manual,,31550.384191503126,100157.0
Toyota,Corolla,,Electric,Manual,,32910.44376315672,82673.0
Toyota,Corolla,2014.0,Hybrid,Manual,White,44303.967950191516,114869.0
,Rogue,2014.0,Gasoline,Manual,Black,25088.5113100798,181737.0
Ford,Escape,2013.0,Electric,,Black,40018.36248412616,
Tesla,Model 3,2023.0,Hybrid,CVT,Black,46065.92602401167,170929.0
Chevrolet,Malibu,2005.0,Hybrid,Manual,Silver,,125019.0
Toyota,RAV4,2010.0,Gasoline,Automatic,Blue,,
BMW,X3,2005.0,Diesel,Manual,Black,44983.69593770348,129068.0
Ford,Fusion,2010.0,Hybrid,Automatic,Black,38842.7306444396,79624.0
Honda,Civic,2024.0,Electric,CVT,White,39499.52372659976,141545.0
Tesla,Model X,2015.0,Hybrid,Automatic,Grey,34677.354369806046,46454.0
Tesla,Model X,,Hybrid,Manual,Grey,34668.531871415595,104472.0
Nissan,Rogue,2008.0,Gasoline,CVT,White,33099.25560588501,155870.0
Toyota,Corolla,,,CVT,Blue,23769.105276746915,84224.0
Nissan,Sentra,2023.0,,Automatic,Silver,27552.093615300208,66189.0
Ford,Escape,2008.0,,Automatic,Black,25175.142546301337,131515.0
Nissan,Rogue,2010.0,,Automatic,White,,158113.0
Chevrolet,Impala,2001.0,Gasoline,Manual,Blue,24013.454427313845,168276.0
,X3,2011.0,Gasoline,Manual,Silver,37639.03070737796,117545.0
BMW,X5,2023.0,Gasoline,,Red,29839.488765681013,192174.0
,Equinox,,Electric,,Blue,29870.398979540278,139363.0
Toyota,,2013.0,Gasoline,Manual,,35873.66742009881,13944.0
,,2013.0,Gasoline,Automatic,Grey,25733.42268601973,
Ford,Fusion,2006.0,Electric,CVT,Red,29613.529213601694,2953.0
Nissan,Altima,2007.0,Hybrid,Automatic,Blue,23931.95503543161,
Ford,Fusion,2010.0,Electric,Automatic,Red,36667.17647150375,122080.0
Honda,CR-V,,Hybrid,Manual,Silver,25871.89509626452,11154.0
Tesla,Model X,2008.0,Hybrid,CVT,Black,31693.10930708494,14323.0
Toyota,,2008.0,Electric,Automatic,White,14373.846110384226,37693.0
BMW,320i,2023.0,Diesel,CVT,Grey,,45111.0
